,time,open,high,low,close,volume,end_time,quote_volume,nbs_trades,buy_base_volume,buy_quote_volume,date
1021,1674850200000,23408.23000000,23439.36000000,23251.50000000,23269.58000000,3130.38211000,1674850499999,73023371.22103080,68204,1448.68868000,33796155.05852390,2023-01-27 20:10:00
1022,1674850500000,23269.58000000,23338.14000000,23227.64000000,23338.14000000,2474.22582000,1674850799999,57613009.08707640,54763,1194.00590000,27807272.51305550,2023-01-27 20:15:00
1023,1674850800000,23336.08000000,23344.47000000,23276.88000000,23322.59000000,1575.53177000,1674851099999,36728309.07408430,38600,760.38849000,17726630.95631500,2023-01-27 20:20:00
1024,1674851100000,23322.59000000,23357.97000000,23288.16000000,23333.73000000,1408.14873000,1674851399999,32840830.26810550,35096,743.84886000,17349889.42509710,2023-01-27 20:25:00
1025,1674851400000,23333.73000000,23342.93000000,23280.76000000,23284.01000000,1262.51063000,1674851699999,29431506.59038760,33646,589.29517000,13738281.51279190,2023-01-27 20:30:00
1026,1674851700000,23281.77000000,23294.97000000,23248.12000000,23262.20000000,1287.97027000,1674851999999,29976616.51263220,30371,659.16866000,15341546.73769330,2023-01-27 20:35:00
1027,1674852000000,23262.10000000,23284.17000000,23250.26000000,23265.02000000,915.96972000,1674852299999,21311140.86227360,26917,438.39520000,10200259.13032200,2023-01-27 20:40:00
1028,1674852300000,23264.85000000,23264.85000000,23060.00000000,23157.39000000,3700.06444000,1674852599999,85653666.02192460,76305,1727.46415000,39992737.01471450,2023-01-27 20:45:00
1029,1674852600000,23159.16000000,23184.38000000,23060.30000000,23089.66000000,2258.79665000,1674852899999,52239532.79663620,53484,1080.94808000,25000503.82316780,2023-01-27 20:50:00
1030,1674852900000,23089.66000000,23120.69000000,23016.79000000,23108.82000000,2226.58013000,1674853199999,51383932.40552740,55190,1154.30795000,26640803.36810560,2023-01-27 20:55:00
1031,1674853200000,23108.82000000,23150.51000000,23059.02000000,23102.07000000,1431.68492000,1674853499999,33078164.52227070,39185,641.39973000,14819855.78497760,2023-01-27 21:00:00
1032,1674853500000,23102.07000000,23137.81000000,23091.02000000,23123.79000000,941.65528000,1674853799999,21768578.20972630,29687,443.77210000,10259304.94467510,2023-01-27 21:05:00
1033,1674853800000,23122.64000000,23160.00000000,23103.32000000,23144.50000000,816.38595000,1674854099999,18887095.18151970,24536,402.50918000,9312363.58512630,2023-01-27 21:10:00
1034,1674854100000,23144.50000000,23164.98000000,23131.41000000,23141.33000000,833.76932000,1674854399999,19302816.84689550,22446,392.20222000,9080219.67681130,2023-01-27 21:15:00
1035,1674854400000,23142.29000000,23158.77000000,23133.21000000,23140.28000000,508.95213000,1674854699999,11781268.34201150,17131,257.77401000,5967104.15622970,2023-01-27 21:20:00
1036,1674854700000,23140.28000000,23162.28000000,23139.37000000,23153.58000000,609.34034000,1674854999999,14107494.89738400,17570,313.64934000,7261763.06419210,2023-01-27 21:25:00
1037,1674855000000,23153.58000000,23192.78000000,23142.40000000,23189.29000000,727.87505000,1674855299999,16863994.45514240,21763,377.47269000,8746362.81760040,2023-01-27 21:30:00
1038,1674855300000,23188.94000000,23194.01000000,23165.39000000,23191.01000000,669.85248000,1674855599999,15527331.45321480,20197,293.67986000,6807830.10791880,2023-01-27 21:35:00
1039,1674855600000,23190.14000000,23196.24000000,23172.59000000,23182.96000000,518.90386000,1674855899999,12031601.54802230,17572,245.41848000,5690557.15314000,2023-01-27 21:40:00
1040,1674855900000,23182.96000000,23187.94000000,23109.01000000,23133.63000000,851.30571000,1674856199999,19701376.65691270,25958,401.38368000,9289057.04441350,2023-01-27 21:45:00
1041,1674856200000,23133.63000000,23137.04000000,23063.85000000,23079.47000000,1017.49385000,1674856499999,23507426.27784400,26920,433.48305000,10015075.37496350,2023-01-27 21:50:00
1042,1674856500000,23078.42000000,23098.71000000,23050.00000000,23080.88000000,744.81077000,1674856799999,17188417.22873810,21807,385.32871000,8892815.64605940,2023-01-27 21:55:00
1043,1674856800000,23080.88000000,23100.09000000,23042.39000000,23051.47000000,680.77144000,1674857099999,15709538.17473480,19592,299.84164000,6919610.15624350,2023-01-27 22:00:00
1044,1674857100000,23052.95000000,23070.55000000,22978.72000000,23011.88000000,1147.60044000,1674857399999,26433308.43445650,29777,491.41648000,11320831.58832340,2023-01-27 22:05:00
1045,1674857400000,23011.88000000,23027.29000000,22951.33000000,23027.06000000,1308.93733000,1674857699999,30098567.02886890,35751,659.93616000,15175692.38961270,2023-01-27 22:10:00
1046,1674857700000,23026.07000000,23051.47000000,23018.11000000,23047.40000000,614.98290000,1674857999999,14168492.75536810,20669,324.11093000,7467418.36351100,2023-01-27 22:15:00
1047,1674858000000,23047.83000000,23070.00000000,23031.89000000,23065.08000000,561.45615000,1674858299999,12943251.25483120,17271,283.77773000,6542148.87339900,2023-01-27 22:20:00
1048,1674858300000,23064.00000000,23082.74000000,23046.52000000,23081.23000000,568.49834000,1674858599999,13110515.37795690,15263,309.47418000,7137163.44535330,2023-01-27 22:25:00
1049,1674858600000,23081.23000000,23088.74000000,23075.38000000,23077.81000000,359.65498000,1674858899999,8301599.92140370,12195,175.31373000,4046716.26127310,2023-01-27 22:30:00
1050,1674858900000,23077.81000000,23082.28000000,23035.49000000,23063.95000000,635.08167000,1674859199999,14646162.97851050,18792,285.26423000,6579114.41454990,2023-01-27 22:35:00
1051,1674859200000,23063.95000000,23064.48000000,22993.00000000,23010.12000000,474.24401000,1674859499999,10921799.58369260,17465,197.20807000,4541878.65834210,2023-01-27 22:40:00
1052,1674859500000,23009.59000000,23030.77000000,22965.49000000,23030.02000000,473.83316000,1674859799999,10900325.95322460,18231,227.84730000,5242135.18317700,2023-01-27 22:45:00
1053,1674859800000,23030.02000000,23042.68000000,22982.33000000,22995.59000000,573.00876000,1674860099999,13188765.07590900,17420,299.43265000,6892109.80927490,2023-01-27 22:50:00
1054,1674860100000,22995.59000000,23014.97000000,22965.02000000,23008.22000000,476.74880000,1674860399999,10962225.95488790,17636,235.46315000,5414304.10092140,2023-01-27 22:55:00
1055,1674860400000,23007.40000000,23047.03000000,23005.09000000,23031.85000000,605.01343000,1674860699999,13931568.77923590,18710,321.92597000,7412891.22756670,2023-01-27 23:00:00
1056,1674860700000,23032.80000000,23065.72000000,23030.55000000,23042.65000000,678.38076000,1674860999999,15636199.00088230,19009,370.02330000,8528894.83448630,2023-01-27 23:05:00
1057,1674861000000,23043.05000000,23055.19000000,23026.83000000,23038.20000000,608.66944000,1674861299999,14025137.98174510,17469,314.90303000,7256178.23152410,2023-01-27 23:10:00
1058,1674861300000,23037.28000000,23073.68000000,23036.91000000,23059.00000000,437.63938000,1674861599999,10090498.03076250,14235,243.25780000,5608914.41464390,2023-01-27 23:15:00
1059,1674861600000,23059.00000000,23076.87000000,23050.01000000,23065.78000000,503.78834000,1674861899999,11619508.48341190,15890,260.00702000,5996980.60554680,2023-01-27 23:20:00
1060,1674861900000,23065.79000000,23079.31000000,23058.65000000,23069.79000000,368.95705000,1674862199999,8511497.14216550,12568,179.44200000,4139690.29382760,2023-01-27 23:25:00
1061,1674862200000,23070.61000000,23079.85000000,23061.49000000,23077.87000000,342.26612000,1674862499999,7895547.76934720,11785,174.93485000,4035515.07141710,2023-01-27 23:30:00
1062,1674862500000,23076.42000000,23083.08000000,23059.90000000,23070.68000000,394.48522000,1674862799999,9101540.67831110,13580,199.73842000,4608384.96523940,2023-01-27 23:35:00
1063,1674862800000,23070.92000000,23077.91000000,23056.64000000,23066.95000000,468.10514000,1674863099999,10797758.66229800,13672,228.02670000,5259994.03200710,2023-01-27 23:40:00
1064,1674863100000,23066.73000000,23075.00000000,23045.01000000,23057.21000000,418.80314000,1674863399999,9658896.84111520,11884,191.95174000,4427102.30611530,2023-01-27 23:45:00
1065,1674863400000,23057.21000000,23066.73000000,23042.67000000,23051.60000000,348.36762000,1674863699999,8030662.11539140,11507,166.58410000,3840252.60975880,2023-01-27 23:50:00
1066,1674863700000,23051.60000000,23075.61000000,23048.20000000,23074.16000000,263.13497000,1674863999999,6069492.51660100,9233,150.93391000,3481477.72051980,2023-01-27 23:55:00
1067,1674864000000,23074.16000000,23096.17000000,23057.00000000,23092.59000000,611.18963000,1674864299999,14105151.94763530,21298,307.53236000,7097785.56587850,2023-01-28 00:00:00
1068,1674864300000,23091.79000000,23102.75000000,23048.54000000,23049.58000000,750.41084000,1674864599999,17313064.18701510,21758,319.06801000,7362109.62786110,2023-01-28 00:05:00
1069,1674864600000,23049.58000000,23066.60000000,23042.54000000,23052.12000000,625.83090000,1674864899999,14427621.87916580,17061,289.06674000,6664468.11218920,2023-01-28 00:10:00
1070,1674864900000,23052.12000000,23071.65000000,23042.74000000,23068.10000000,547.73141000,1674865199999,12627749.33792790,18202,274.47706000,6328146.71878790,2023-01-28 00:15:00
1071,1674865200000,23068.11000000,23098.48000000,23065.34000000,23084.26000000,574.49568000,1674865499999,13261627.53954020,17847,302.58530000,6985028.20511940,2023-01-28 00:20:00
1072,1674865500000,23084.26000000,23129.83000000,23079.65000000,23125.12000000,789.40615000,1674865799999,18236650.45523120,21320,404.82672000,9353191.73248660,2023-01-28 00:25:00
1073,1674865800000,23123.97000000,23125.12000000,23098.61000000,23117.89000000,598.39786000,1674866099999,13830835.37555720,20060,283.10649000,6543604.80481500,2023-01-28 00:30:00
1074,1674866100000,23117.89000000,23139.42000000,23107.68000000,23129.63000000,716.92424000,1674866399999,16578203.23445560,22834,362.20052000,8375678.10003620,2023-01-28 00:35:00
1075,1674866400000,23128.76000000,23189.00000000,23122.48000000,23175.03000000,1182.01207000,1674866699999,27363732.59626950,32124,645.07627000,14934153.65573580,2023-01-28 00:40:00
1076,1674866700000,23175.03000000,23176.83000000,23141.39000000,23163.98000000,731.40695000,1674866999999,16939518.39735850,22397,354.99437000,8221854.57642560,2023-01-28 00:45:00
1077,1674867000000,23163.23000000,23164.58000000,23138.79000000,23152.08000000,504.86835000,1674867299999,11687785.16352410,15781,250.95101000,5809567.48799810,2023-01-28 00:50:00
1078,1674867300000,23152.08000000,23163.34000000,23138.85000000,23151.84000000,614.51459000,1674867599999,14227425.41163800,18458,300.94476000,6967784.28210660,2023-01-28 00:55:00
1079,1674867600000,23151.27000000,23172.30000000,23142.81000000,23162.92000000,604.67838000,1674867899999,14003243.92123780,20081,313.08118000,7250579.28111940,2023-01-28 01:00:00
1080,1674867900000,23162.93000000,23163.85000000,23111.61000000,23136.87000000,748.58181000,1674868199999,17317902.32385720,22391,329.12908000,7614011.10201070,2023-01-28 01:05:00
1081,1674868200000,23136.87000000,23138.62000000,23124.06000000,23126.21000000,425.99580000,1674868499999,9853828.10965100,13451,203.97870000,4718338.59140060,2023-01-28 01:10:00
1082,1674868500000,23125.26000000,23136.00000000,23112.68000000,23133.67000000,447.61632000,1674868799999,10350965.74987320,14995,216.69081000,5011044.94839180,2023-01-28 01:15:00
1083,1674868800000,23133.67000000,23137.38000000,23082.72000000,23103.29000000,678.46596000,1674869099999,15678080.79120690,19307,302.09422000,6980741.82429680,2023-01-28 01:20:00
1084,1674869100000,23103.29000000,23110.15000000,23076.79000000,23100.67000000,598.76363000,1674869399999,13828534.70340680,17899,308.52689000,7125760.12648200,2023-01-28 01:25:00
1085,1674869400000,23100.67000000,23109.49000000,23072.70000000,23097.89000000,585.26238000,1674869699999,13514334.63519260,17213,286.95489000,6626210.82784240,2023-01-28 01:30:00
1086,1674869700000,23097.88000000,23132.00000000,23093.18000000,23127.37000000,581.80494000,1674869999999,13446022.96456010,19434,312.65507000,7225840.83527330,2023-01-28 01:35:00
1087,1674870000000,23127.37000000,23137.14000000,23118.22000000,23120.27000000,440.49851000,1674870299999,10187793.29044010,15684,227.64719000,5265079.94850690,2023-01-28 01:40:00
1088,1674870300000,23119.76000000,23128.61000000,23110.12000000,23113.41000000,330.29035000,1674870599999,7636824.76196100,12427,166.87171000,3858365.34320510,2023-01-28 01:45:00
1089,1674870600000,23113.41000000,23117.14000000,23098.42000000,23103.19000000,301.47761000,1674870899999,6966724.21460520,11737,145.36087000,3359185.96272830,2023-01-28 01:50:00
1090,1674870900000,23103.03000000,23103.03000000,23084.46000000,23090.53000000,468.86884000,1674871199999,10827891.34571290,14567,220.08005000,5082501.54041540,2023-01-28 01:55:00
1091,1674871200000,23091.12000000,23110.37000000,23080.40000000,23099.20000000,541.30603000,1674871499999,12500484.13309860,16002,279.42641000,6452996.84546860,2023-01-28 02:00:00
1092,1674871500000,23098.90000000,23101.09000000,23074.99000000,23079.20000000,474.68690000,1674871799999,10959690.70284960,13268,225.22400000,5200104.61381980,2023-01-28 02:05:00
1093,1674871800000,23078.67000000,23097.36000000,23077.67000000,23084.30000000,376.01870000,1674872099999,8680933.01368450,12653,193.25749000,4461760.65361190,2023-01-28 02:10:00
1094,1674872100000,23083.78000000,23099.00000000,23082.06000000,23094.17000000,362.80558000,1674872399999,8377808.83803280,12967,190.21748000,4392468.72341290,2023-01-28 02:15:00
1095,1674872400000,23094.54000000,23096.64000000,23069.04000000,23087.78000000,472.42187000,1674872699999,10903360.25055390,15857,212.10790000,4895563.50701890,2023-01-28 02:20:00
1096,1674872700000,23088.18000000,23089.41000000,23067.80000000,23077.36000000,444.30133000,1674872999999,10253508.75458840,13809,191.59779000,4421703.41770970,2023-01-28 02:25:00
1097,1674873000000,23077.36000000,23122.98000000,23074.80000000,23103.26000000,792.00222000,1674873299999,18298197.85314110,18103,383.78223000,8865967.77737150,2023-01-28 02:30:00
1098,1674873300000,23103.27000000,23110.71000000,23098.86000000,23106.13000000,248.97930000,1674873599999,5752339.58699080,10051,117.19806000,2707718.18620090,2023-01-28 02:35:00
1099,1674873600000,23106.13000000,23127.49000000,23100.00000000,23119.60000000,400.34552000,1674873899999,9254321.49796740,12232,203.55621000,4705348.65656920,2023-01-28 02:40:00
1100,1674873900000,23119.23000000,23122.92000000,23102.73000000,23105.33000000,372.87731000,1674874199999,8618892.53446560,10682,175.77921000,4063218.27526980,2023-01-28 02:45:00
1101,1674874200000,23105.84000000,23120.03000000,23095.51000000,23102.91000000,404.54112000,1674874499999,9348288.49026660,10367,233.68783000,5400068.53706890,2023-01-28 02:50:00
1102,1674874500000,23102.91000000,23106.87000000,23080.20000000,23086.84000000,383.62031000,1674874799999,8859489.14919940,11620,172.51316000,3984170.04881610,2023-01-28 02:55:00
1103,1674874800000,23086.84000000,23097.41000000,23084.00000000,23088.46000000,273.53834000,1674875099999,6316046.43277400,9528,131.21530000,3029802.51975280,2023-01-28 03:00:00
1104,1674875100000,23088.01000000,23100.00000000,23083.96000000,23099.15000000,224.92278000,1674875399999,5193845.17821060,7973,125.41424000,2896088.67133660,2023-01-28 03:05:00
1105,1674875400000,23099.15000000,23107.23000000,23080.20000000,23081.80000000,364.34874000,1674875699999,8413126.45821130,11364,178.85110000,4129931.95772300,2023-01-28 03:10:00
1106,1674875700000,23081.80000000,23101.78000000,23080.74000000,23094.84000000,282.05665000,1674875999999,6513278.16285170,9629,149.77303000,3458554.06317390,2023-01-28 03:15:00
1107,1674876000000,23094.28000000,23102.00000000,23084.00000000,23085.87000000,346.80271000,1674876299999,8007896.19103950,10163,168.37283000,3887945.31529440,2023-01-28 03:20:00
1108,1674876300000,23085.87000000,23099.55000000,23084.23000000,23086.13000000,364.26738000,1674876599999,8411879.00823440,10545,178.92402000,4131862.29367090,2023-01-28 03:25:00
1109,1674876600000,23085.86000000,23096.70000000,23084.36000000,23095.12000000,331.06444000,1674876899999,7644573.27776460,9408,175.67030000,4056479.79504360,2023-01-28 03:30:00
1110,1674876900000,23095.59000000,23097.69000000,23082.47000000,23093.84000000,334.98982000,1674877199999,7734782.50132450,10292,159.70731000,3687617.07913060,2023-01-28 03:35:00
1111,1674877200000,23093.83000000,23117.89000000,23091.46000000,23115.99000000,424.96207000,1674877499999,9819390.00118240,13796,248.93737000,5752182.85463860,2023-01-28 03:40:00
1112,1674877500000,23116.63000000,23135.17000000,23113.78000000,23125.41000000,494.72867000,1674877799999,11440064.49779000,14952,277.59754000,6419204.71690440,2023-01-28 03:45:00
1113,1674877800000,23125.84000000,23147.33000000,23119.41000000,23138.26000000,600.77769000,1674878099999,13896867.79340800,17653,354.32280000,8196450.14912690,2023-01-28 03:50:00
1114,1674878100000,23138.19000000,23142.43000000,23111.78000000,23117.44000000,539.30152000,1674878399999,12471787.03373320,15015,248.62558000,5749713.66814550,2023-01-28 03:55:00
1115,1674878400000,23117.44000000,23127.14000000,23116.38000000,23126.08000000,331.11849000,1674878699999,7656156.82857000,11149,171.71708000,3970521.56451860,2023-01-28 04:00:00
1116,1674878700000,23126.08000000,23132.09000000,23118.97000000,23120.75000000,432.28843000,1674878999999,9996982.06682220,11018,231.13766000,5345298.27927190,2023-01-28 04:05:00
1117,1674879000000,23121.04000000,23133.40000000,23099.90000000,23125.47000000,710.10100000,1674879299999,16415024.93592710,15221,318.14072000,7354724.51751320,2023-01-28 04:10:00
1118,1674879300000,23125.47000000,23130.57000000,23103.58000000,23107.44000000,405.85910000,1674879599999,9383249.86130380,14261,195.97039000,4530860.75189770,2023-01-28 04:15:00
1119,1674879600000,23107.44000000,23109.12000000,23096.50000000,23100.07000000,291.39817000,1674879899999,6732460.06264260,10331,123.76649000,2859558.77317960,2023-01-28 04:20:00
1120,1674879900000,23100.07000000,23117.11000000,23094.12000000,23108.41000000,476.53605000,1674880199999,11010783.06206110,15530,240.59804000,5559376.53995200,2023-01-28 04:25:00
1121,1674880200000,23107.96000000,23108.93000000,23095.58000000,23098.84000000,384.95688000,1674880499999,8892773.89390250,12404,181.76924000,4199020.98639790,2023-01-28 04:30:00
1122,1674880500000,23098.42000000,23110.30000000,23096.49000000,23098.32000000,319.43254000,1674880799999,7379843.15792110,11052,154.02653000,3558505.45426720,2023-01-28 04:35:00
1123,1674880800000,23098.33000000,23111.60000000,23095.57000000,23099.47000000,370.21414000,1674881099999,8553303.83573900,12670,191.04161000,4413811.40379670,2023-01-28 04:40:00
1124,1674881100000,23099.99000000,23102.94000000,23083.71000000,23085.65000000,580.17568000,1674881399999,13397963.07337800,14488,244.73546000,5651639.46849410,2023-01-28 04:45:00
1125,1674881400000,23085.06000000,23100.48000000,23083.30000000,23095.43000000,333.82814000,1674881699999,7709489.06462860,11580,177.17482000,4091751.53192470,2023-01-28 04:50:00
1126,1674881700000,23095.99000000,23099.23000000,23079.09000000,23092.24000000,552.41769000,1674881999999,12753236.98430600,16011,269.68227000,6226086.46981290,2023-01-28 04:55:00
1127,1674882000000,23092.24000000,23092.96000000,23057.16000000,23078.31000000,1060.61925000,1674882299999,24470952.94952590,21871,604.82132000,13954470.86469630,2023-01-28 05:00:00
1128,1674882300000,23077.69000000,23104.22000000,23073.59000000,23102.41000000,451.31592000,1674882599999,10421117.32389070,14025,268.98094000,6210964.10224960,2023-01-28 05:05:00
1129,1674882600000,23101.84000000,23110.00000000,23088.78000000,23095.08000000,433.16420000,1674882899999,10006521.81566860,14554,212.92083000,4918762.95697140,2023-01-28 05:10:00
1130,1674882900000,23095.08000000,23096.35000000,23021.74000000,23062.01000000,1543.00724000,1674883199999,35567193.74881960,27710,1000.78006000,23067567.07234320,2023-01-28 05:15:00
1131,1674883200000,23062.01000000,23065.69000000,23034.32000000,23054.93000000,544.59995000,1674883499999,12553536.48804560,17105,265.67718000,6124142.60844330,2023-01-28 05:20:00
1132,1674883500000,23054.30000000,23069.96000000,23048.52000000,23063.02000000,489.70283000,1674883799999,11292976.09836600,16110,249.42845000,5752130.28235650,2023-01-28 05:25:00
1133,1674883800000,23063.02000000,23066.00000000,23037.45000000,23047.52000000,389.30556000,1674884099999,8974101.91760800,12193,192.32790000,4433574.78748350,2023-01-28 05:30:00
1134,1674884100000,23046.75000000,23058.75000000,23041.00000000,23058.67000000,372.12014000,1674884399999,8577338.78542780,11281,187.34291000,4318341.57933990,2023-01-28 05:35:00
1135,1674884400000,23058.28000000,23058.91000000,23048.10000000,23052.11000000,365.72118000,1674884699999,8430986.57737270,10806,185.02238000,4265385.70597260,2023-01-28 05:40:00
1136,1674884700000,23052.84000000,23062.75000000,23045.43000000,23053.12000000,469.13782000,1674884999999,10815479.84172880,12565,249.51156000,5752330.67024290,2023-01-28 05:45:00
1137,1674885000000,23052.27000000,23071.69000000,23050.87000000,23060.06000000,484.22704000,1674885299999,11165429.64037830,13799,237.74181000,5482051.41316910,2023-01-28 05:50:00
1138,1674885300000,23060.06000000,23073.38000000,23050.88000000,23066.38000000,438.71150000,1674885599999,10117799.85669730,13710,196.84124000,4539840.86975220,2023-01-28 05:55:00
1139,1674885600000,23066.94000000,23076.09000000,23060.00000000,23072.64000000,452.31183000,1674885899999,10434313.40001650,14482,224.11571000,5170126.91465400,2023-01-28 06:00:00
1140,1674885900000,23072.64000000,23081.00000000,23071.56000000,23078.53000000,395.57641000,1674886199999,9128747.12168950,11681,223.01790000,5146677.34115860,2023-01-28 06:05:00
1141,1674886200000,23078.06000000,23079.87000000,23058.00000000,23059.02000000,421.67062000,1674886499999,9727982.67584610,12509,185.22090000,4273178.28114830,2023-01-28 06:10:00
1142,1674886500000,23059.59000000,23064.90000000,23033.00000000,23037.63000000,500.10335000,1674886799999,11527788.45033320,14836,206.19906000,4753214.68789970,2023-01-28 06:15:00
1143,1674886800000,23037.63000000,23051.55000000,23013.54000000,23016.32000000,643.44755000,1674887099999,14821668.24577130,17806,279.27621000,6433371.61407690,2023-01-28 06:20:00
1144,1674887100000,23016.93000000,23031.76000000,23010.00000000,23020.22000000,705.93435000,1674887399999,16252484.21777690,19891,344.32207000,7927434.12410850,2023-01-28 06:25:00
1145,1674887400000,23020.22000000,23042.00000000,23015.34000000,23040.59000000,489.20772000,1674887699999,11265927.67714300,15719,243.97033000,5618422.67770740,2023-01-28 06:30:00
1146,1674887700000,23040.09000000,23047.84000000,23025.30000000,23040.62000000,445.25520000,1674887999999,10257379.52884440,13531,235.97293000,5436150.34139270,2023-01-28 06:35:00
1147,1674888000000,23039.44000000,23042.03000000,23017.00000000,23027.31000000,461.69472000,1674888299999,10631135.18693960,12477,239.99853000,5526279.32422260,2023-01-28 06:40:00
1148,1674888300000,23026.97000000,23032.56000000,23014.04000000,23025.60000000,498.20277000,1674888599999,11470655.33213130,14476,249.02852000,5733722.75958960,2023-01-28 06:45:00
1149,1674888600000,23025.59000000,23046.06000000,23022.22000000,23040.10000000,522.95308000,1674888899999,12045954.92703540,16572,270.67635000,6234950.75573500,2023-01-28 06:50:00
1150,1674888900000,23040.10000000,23052.52000000,23037.45000000,23038.21000000,321.17566000,1674889199999,7401597.92006930,12001,167.17110000,3852603.28753490,2023-01-28 06:55:00
1151,1674889200000,23038.68000000,23043.49000000,23031.00000000,23033.61000000,299.59786000,1674889499999,6901604.42781360,9989,133.80879000,3082501.22195360,2023-01-28 07:00:00
1152,1674889500000,23033.59000000,23038.04000000,23022.15000000,23022.44000000,282.73397000,1674889799999,6511728.94589280,8954,125.97216000,2901375.22000890,2023-01-28 07:05:00
1153,1674889800000,23022.44000000,23025.23000000,22988.15000000,23008.74000000,834.53358000,1674890099999,19200088.27974270,22227,369.62436000,8504095.52278160,2023-01-28 07:10:00
1154,1674890100000,23008.27000000,23010.73000000,22978.77000000,22984.49000000,721.95021000,1674890399999,16602710.88970170,19256,329.57077000,7579453.21600970,2023-01-28 07:15:00
1155,1674890400000,22985.20000000,23009.01000000,22964.43000000,23001.87000000,968.37639000,1674890699999,22258926.39166460,26378,507.86491000,11674557.64456710,2023-01-28 07:20:00
1156,1674890700000,23001.87000000,23004.31000000,22956.00000000,22962.70000000,777.19124000,1674890999999,17859267.22658040,24175,342.18492000,7863561.59391270,2023-01-28 07:25:00
1157,1674891000000,22962.87000000,22983.79000000,22951.01000000,22978.43000000,765.06358000,1674891299999,17570752.62970500,23538,390.29766000,8963977.67433790,2023-01-28 07:30:00
1158,1674891300000,22978.43000000,22999.65000000,22976.63000000,22990.50000000,478.63640000,1674891599999,11003504.58325720,16476,257.07626000,5910083.18012360,2023-01-28 07:35:00
1159,1674891600000,22990.50000000,23000.71000000,22985.01000000,22995.63000000,417.59264000,1674891899999,9602171.00441280,12288,216.63763000,4981520.09659070,2023-01-28 07:40:00
1160,1674891900000,22995.63000000,22998.38000000,22985.58000000,22986.18000000,363.07096000,1674892199999,8347667.19375640,10710,169.72919000,3902441.90892230,2023-01-28 07:45:00
1161,1674892200000,22985.74000000,23000.00000000,22980.01000000,22997.96000000,377.31333000,1674892499999,8675196.07505050,11269,194.79661000,4478795.97143030,2023-01-28 07:50:00
1162,1674892500000,22997.96000000,22999.32000000,22979.32000000,22991.51000000,354.72614000,1674892799999,8154536.89007800,10228,168.06543000,3863535.34069400,2023-01-28 07:55:00
1163,1674892800000,22991.86000000,22995.79000000,22976.68000000,22992.54000000,442.27846000,1674893099999,10166516.27074810,13446,205.69445000,4728397.67709120,2023-01-28 08:00:00
1164,1674893100000,22992.97000000,23005.82000000,22980.27000000,22987.43000000,530.66300000,1674893399999,12203986.43001630,15074,259.51380000,5968333.30340590,2023-01-28 08:05:00
1165,1674893400000,22987.05000000,22987.92000000,22968.53000000,22980.75000000,599.57019000,1674893699999,13776201.98001360,16751,295.63024000,6792789.38346860,2023-01-28 08:10:00
1166,1674893700000,22980.73000000,22981.33000000,22953.04000000,22976.66000000,647.64994000,1674893999999,14873806.37539300,19509,307.64423000,7065513.10201080,2023-01-28 08:15:00
1167,1674894000000,22977.04000000,22978.89000000,22965.94000000,22972.52000000,439.38491000,1674894299999,10093965.16594140,12735,199.63943000,4586384.06424200,2023-01-28 08:20:00
1168,1674894300000,22972.52000000,22976.30000000,22959.08000000,22969.48000000,414.41758000,1674894599999,9518603.34197900,12314,207.86783000,4774498.50670400,2023-01-28 08:25:00
1169,1674894600000,22970.41000000,22992.89000000,22963.92000000,22989.90000000,476.26963000,1674894899999,10944522.73728550,15002,250.77151000,5762717.84907100,2023-01-28 08:30:00
1170,1674894900000,22990.07000000,23004.25000000,22985.42000000,22998.73000000,583.46859000,1674895199999,13417107.48148660,15662,314.53839000,7233112.37898780,2023-01-28 08:35:00
1171,1674895200000,22998.30000000,22999.39000000,22984.44000000,22989.26000000,408.16251000,1674895499999,9384590.85224450,12708,222.83679000,5123595.70614860,2023-01-28 08:40:00
1172,1674895500000,22988.66000000,23016.79000000,22986.21000000,23005.25000000,673.45221000,1674895799999,15491368.38690160,18914,371.12214000,8537083.21633550,2023-01-28 08:45:00
1173,1674895800000,23005.26000000,23008.59000000,22986.92000000,23000.52000000,494.23786000,1674896099999,11367602.52714660,14920,239.93106000,5518538.50711060,2023-01-28 08:50:00
1174,1674896100000,23000.53000000,23001.66000000,22973.32000000,22978.64000000,610.23883000,1674896399999,14026670.34679050,19063,263.42320000,6055080.19998850,2023-01-28 08:55:00
1175,1674896400000,22978.87000000,22985.94000000,22963.37000000,22980.35000000,473.27601000,1674896699999,10874567.76700390,15718,232.81436000,5349619.12939930,2023-01-28 09:00:00
1176,1674896700000,22980.35000000,22998.09000000,22979.00000000,22996.27000000,532.27598000,1674896999999,12236519.26209420,15721,290.75054000,6684174.16806760,2023-01-28 09:05:00
1177,1674897000000,22996.28000000,23004.27000000,22961.92000000,22966.24000000,736.50727000,1674897299999,16929923.18867410,19473,339.76550000,7810583.70996060,2023-01-28 09:10:00
1178,1674897300000,22963.97000000,22983.93000000,22905.00000000,22983.32000000,1428.58693000,1674897599999,32787947.22620270,34439,666.51668000,15298038.50992410,2023-01-28 09:15:00
1179,1674897600000,22983.32000000,22999.82000000,22975.32000000,22990.18000000,630.01209000,1674897899999,14482574.27213140,18639,332.57013000,7645159.18623620,2023-01-28 09:20:00
1180,1674897900000,22990.18000000,22990.18000000,22962.51000000,22983.33000000,515.60895000,1674898199999,11845622.21054610,14539,247.87549000,5694752.32755940,2023-01-28 09:25:00
